customer_id,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,split
44601,9,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,train
44602,1,3) $200 - $350,275.22,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,test
44603,1,1) $0 - $100,84.7,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
44604,9,2) $100 - $200,158.42,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,0,test
44607,7,5) $500 - $750,526.52,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
44609,9,2) $100 - $200,126.17,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
44612,2,2) $100 - $200,111.86,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,test
44614,11,3) $200 - $350,222.59,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
44615,1,3) $200 - $350,250.75,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
44616,12,3) $200 - $350,217.25,0,1,Urban,1,Multichannel,No E-Mail,0,0,0.0,0,train
44617,1,"6) $750 - $1,000",905.99,1,0,Rural,1,Web,No E-Mail,0,0,0.0,0,train
44618,11,1) $0 - $100,51.56,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,test
44621,2,1) $0 - $100,59.92,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,0,test
44623,11,3) $200 - $350,209.79,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,train
44624,11,3) $200 - $350,312.19,1,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
44625,2,4) $350 - $500,438.31,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,test
44626,2,1) $0 - $100,72.08,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,test
44628,2,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,test
44629,4,2) $100 - $200,121.66,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,train
44630,3,3) $200 - $350,289.53,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,test
44631,9,3) $200 - $350,251.15,1,1,Urban,1,Phone,Mens E-Mail,1,0,0.0,1,train
44632,1,4) $350 - $500,424.1,0,1,Urban,1,Multichannel,No E-Mail,0,0,0.0,0,train
44633,10,1) $0 - $100,51.8,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
44634,7,1) $0 - $100,42.87,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,test
44637,10,"6) $750 - $1,000",985.24,0,1,Surburban,1,Web,No E-Mail,1,0,0.0,0,train
44638,9,2) $100 - $200,107.62,0,1,Rural,1,Phone,No E-Mail,0,0,0.0,0,test
44639,1,1) $0 - $100,63.38,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,train
44641,7,1) $0 - $100,36.51,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,test
44645,8,2) $100 - $200,148.86,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,0,test
44646,3,3) $200 - $350,334.96,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,train
44647,4,1) $0 - $100,95.21,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,test
44650,7,5) $500 - $750,584.15,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
44651,10,4) $350 - $500,387.23,1,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,test
44652,5,1) $0 - $100,90.13,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,test
44653,7,1) $0 - $100,36.91,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,train
44654,1,2) $100 - $200,144.56,1,0,Surburban,0,Phone,No E-Mail,1,0,0.0,0,train
44655,3,2) $100 - $200,193.99,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,train
44657,2,3) $200 - $350,283.81,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,train
44658,2,1) $0 - $100,37.05,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,test
44659,1,5) $500 - $750,524.81,0,1,Rural,1,Phone,No E-Mail,0,0,0.0,0,train
44660,1,1) $0 - $100,70.27,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,0,test
44661,9,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,train
44662,2,4) $350 - $500,429.69,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,train
44663,4,4) $350 - $500,370.95,0,1,Urban,0,Phone,No E-Mail,1,1,29.99,0,train
44665,6,2) $100 - $200,155.72,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
44666,8,3) $200 - $350,286.8,1,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,train
44667,4,3) $200 - $350,329.1,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
44668,2,4) $350 - $500,444.13,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
44669,7,1) $0 - $100,76.65,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
44670,7,1) $0 - $100,63.3,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,train
44671,7,3) $200 - $350,336.91,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,train
44672,4,3) $200 - $350,279.23,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,train
44674,12,1) $0 - $100,73.52,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,train
44675,7,1) $0 - $100,50.67,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,test
44677,9,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,0,0,0.0,0,train
44678,4,2) $100 - $200,168.06,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
44680,8,1) $0 - $100,86.37,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
44681,5,"6) $750 - $1,000",990.7,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,0,train
44682,11,2) $100 - $200,189.2,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,test
44684,9,4) $350 - $500,381.27,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
44685,1,1) $0 - $100,72.98,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,test
44686,9,3) $200 - $350,214.66,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
44688,4,1) $0 - $100,90.42,1,0,Urban,1,Web,No E-Mail,0,0,0.0,0,test
44689,3,2) $100 - $200,150.73,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
44691,5,1) $0 - $100,69.47,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,test
44692,1,5) $500 - $750,598.26,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,test
44694,10,1) $0 - $100,85.87,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,train
44695,11,3) $200 - $350,242.63,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,test
44696,12,2) $100 - $200,142.16,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
44698,10,1) $0 - $100,33.43,0,1,Rural,1,Phone,Mens E-Mail,1,0,0.0,1,train
44699,1,3) $200 - $350,344.05,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,test
44701,10,3) $200 - $350,262.62,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
44702,6,"6) $750 - $1,000",993.15,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,test
44707,10,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,test
44709,11,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,train
44711,11,3) $200 - $350,252.73,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
44713,7,3) $200 - $350,238.68,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,train
44714,4,1) $0 - $100,33.63,0,1,Urban,1,Web,No E-Mail,0,0,0.0,0,test
44715,3,2) $100 - $200,157.28,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,test
44717,10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,train
44718,10,3) $200 - $350,314.47,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,test
44719,4,2) $100 - $200,194.45,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
44720,10,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,test
44721,11,1) $0 - $100,55.69,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,train
44723,8,2) $100 - $200,141.92,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,test
44725,10,3) $200 - $350,267.32,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,test
44726,7,1) $0 - $100,55.27,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
44727,6,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,train
44728,5,1) $0 - $100,38.43,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,train
44729,10,3) $200 - $350,218.88,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,train
44730,4,"7) $1,000 +",1325.92,1,0,Surburban,1,Multichannel,No E-Mail,1,0,0.0,0,test
44731,5,2) $100 - $200,129.06,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
44732,6,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,train
44734,5,4) $350 - $500,480.84,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,train
44735,10,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,train
44736,2,3) $200 - $350,215.85,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,1,train
44738,2,1) $0 - $100,43.15,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
44740,10,1) $0 - $100,41.58,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
44741,8,1) $0 - $100,34.48,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,test
44742,3,3) $200 - $350,250.17,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
44743,4,3) $200 - $350,322.93,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0,0,train
44744,1,5) $500 - $750,525.58,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
44747,5,"7) $1,000 +",1384.81,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,test
44748,8,2) $100 - $200,142.77,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,test
44749,6,1) $0 - $100,40.7,0,1,Rural,1,Web,No E-Mail,0,0,0.0,0,train
44750,11,1) $0 - $100,29.99,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,train
44752,10,2) $100 - $200,104.41,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,test
44753,1,4) $350 - $500,421.4,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,train
44754,5,4) $350 - $500,425.73,1,0,Rural,0,Web,Mens E-Mail,1,0,0.0,1,train
44755,5,2) $100 - $200,175.61,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,test
44758,9,2) $100 - $200,139.38,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,test
44760,8,3) $200 - $350,317.29,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,train
44763,8,2) $100 - $200,153.64,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
44764,9,4) $350 - $500,356.53,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,test
44765,10,1) $0 - $100,40.15,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,train
44766,8,3) $200 - $350,311.33,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,test
44767,4,1) $0 - $100,41.68,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
44769,1,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
44770,9,2) $100 - $200,109.33,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,test
44772,9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
44773,7,1) $0 - $100,78.86,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,train
44774,5,4) $350 - $500,406.52,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,test
44776,1,4) $350 - $500,357.0,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,test
44777,10,4) $350 - $500,378.89,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0,1,train
44778,2,2) $100 - $200,192.6,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,test
44780,1,"6) $750 - $1,000",801.49,1,1,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
44781,1,4) $350 - $500,443.27,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,test
44783,5,4) $350 - $500,477.28,1,1,Urban,0,Multichannel,Mens E-Mail,1,1,341.0,1,train
44786,6,3) $200 - $350,232.51,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,test
44787,11,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,test
44789,6,2) $100 - $200,144.13,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
44790,1,4) $350 - $500,394.78,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,test
44791,3,1) $0 - $100,74.69,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
44792,10,2) $100 - $200,199.34,1,0,Urban,1,Web,Mens E-Mail,1,0,0.0,1,train
44795,10,3) $200 - $350,279.57,1,0,Rural,1,Web,No E-Mail,1,0,0.0,0,test
44797,9,2) $100 - $200,135.36,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,0,test
44800,2,4) $350 - $500,387.83,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
44804,3,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,train
44805,9,1) $0 - $100,35.21,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,0,test
44806,2,3) $200 - $350,270.69,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,test
44807,10,3) $200 - $350,254.38,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
44808,7,1) $0 - $100,49.14,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,train
44809,2,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
44811,1,"6) $750 - $1,000",956.32,0,1,Rural,1,Web,No E-Mail,0,0,0.0,0,train
44813,9,1) $0 - $100,71.34,1,0,Rural,1,Web,No E-Mail,0,0,0.0,0,train
44814,10,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,0,test
44817,5,5) $500 - $750,712.97,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0,0,train
44818,7,2) $100 - $200,110.59,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
44819,4,2) $100 - $200,154.41,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,test
44820,7,5) $500 - $750,713.39,1,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
44825,9,2) $100 - $200,156.66,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
44827,7,3) $200 - $350,281.37,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,train
44828,4,2) $100 - $200,127.0,0,1,Rural,1,Web,No E-Mail,0,0,0.0,0,test
44829,10,1) $0 - $100,99.83,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
44830,3,"6) $750 - $1,000",768.9,1,1,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
44832,1,"6) $750 - $1,000",937.28,1,1,Rural,1,Multichannel,No E-Mail,0,0,0.0,0,train
44833,4,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,test
44834,11,2) $100 - $200,109.83,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,train
44835,3,"7) $1,000 +",1486.76,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,1,train
44836,1,3) $200 - $350,328.09,1,1,Rural,0,Web,No E-Mail,1,0,0.0,0,train
44837,1,"7) $1,000 +",1330.78,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
44838,10,3) $200 - $350,221.64,1,1,Rural,1,Web,Mens E-Mail,0,0,0.0,1,train
44839,6,4) $350 - $500,408.63,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,train
44840,3,2) $100 - $200,133.51,0,1,Rural,1,Phone,No E-Mail,0,0,0.0,0,train
44842,12,1) $0 - $100,39.12,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,train
44843,8,1) $0 - $100,90.51,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,test
44846,8,1) $0 - $100,93.55,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
44847,2,1) $0 - $100,52.04,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,train
44848,11,1) $0 - $100,88.09,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
44849,8,3) $200 - $350,228.3,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
44851,5,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,test
44852,12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,test
44853,12,3) $200 - $350,237.78,1,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,1,train
44854,2,1) $0 - $100,75.84,0,1,Urban,0,Phone,No E-Mail,1,0,0.0,0,train
44855,1,1) $0 - $100,99.01,1,0,Urban,1,Phone,No E-Mail,1,0,0.0,0,train
44856,2,3) $200 - $350,307.36,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,test
44858,3,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,train
44859,7,2) $100 - $200,166.33,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
44860,3,3) $200 - $350,252.09,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
44864,6,1) $0 - $100,59.53,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,test
44865,1,"6) $750 - $1,000",785.85,1,1,Rural,1,Multichannel,No E-Mail,0,0,0.0,0,test
44868,2,4) $350 - $500,412.67,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,train
44869,8,5) $500 - $750,526.26,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,0,test
44870,5,4) $350 - $500,436.32,1,0,Surburban,0,Phone,No E-Mail,1,0,0.0,0,train
44871,12,5) $500 - $750,561.27,1,0,Urban,1,Phone,No E-Mail,1,0,0.0,0,train
44872,11,5) $500 - $750,749.67,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,1,test
44873,1,1) $0 - $100,51.58,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
44876,5,3) $200 - $350,260.97,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,train
44877,9,1) $0 - $100,86.0,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0,1,test
44878,6,1) $0 - $100,86.35,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,train
44879,9,5) $500 - $750,534.19,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,1,test
44882,6,"7) $1,000 +",1583.81,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
44883,6,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
44884,12,3) $200 - $350,203.01,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,test
44885,9,3) $200 - $350,225.27,0,1,Rural,1,Multichannel,Mens E-Mail,0,0,0.0,1,test
44886,3,3) $200 - $350,220.6,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,test
44890,9,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,test
44892,2,5) $500 - $750,636.05,1,1,Surburban,1,Web,Mens E-Mail,1,0,0.0,1,test
44893,4,2) $100 - $200,170.4,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,test
44895,9,1) $0 - $100,85.28,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
44897,7,"7) $1,000 +",1047.29,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,0,train
44898,8,2) $100 - $200,183.21,1,0,Rural,1,Web,No E-Mail,1,0,0.0,0,train
44899,8,3) $200 - $350,237.64,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,train
44901,5,4) $350 - $500,380.88,1,0,Urban,0,Phone,No E-Mail,1,0,0.0,0,train
44902,6,3) $200 - $350,311.37,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,test
44903,6,3) $200 - $350,320.34,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,train
44905,11,1) $0 - $100,81.39,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,train
44908,6,3) $200 - $350,213.51,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,1,test
44909,2,2) $100 - $200,140.45,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0,1,test
44910,7,2) $100 - $200,109.74,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
44911,6,2) $100 - $200,138.62,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,test
44912,12,1) $0 - $100,44.13,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,test
44913,7,4) $350 - $500,387.01,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,train
44914,7,2) $100 - $200,137.43,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
44915,3,2) $100 - $200,194.41,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
44918,5,3) $200 - $350,274.4,1,1,Urban,0,Web,No E-Mail,1,0,0.0,0,train
44919,7,3) $200 - $350,286.61,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,train
44920,2,3) $200 - $350,245.33,1,1,Urban,1,Phone,Mens E-Mail,1,0,0.0,1,train
44921,1,1) $0 - $100,29.99,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,train
44922,4,2) $100 - $200,122.5,1,0,Urban,1,Web,No E-Mail,0,0,0.0,0,train
44926,3,2) $100 - $200,138.73,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,train
44927,12,3) $200 - $350,268.7,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,0.0,1,test
44928,4,1) $0 - $100,56.45,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,train
44930,3,1) $0 - $100,61.92,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,0,train
44932,9,3) $200 - $350,208.74,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,train
44933,10,1) $0 - $100,52.77,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
44937,3,4) $350 - $500,395.68,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,train
44938,2,3) $200 - $350,323.61,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,train
44939,3,3) $200 - $350,256.12,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,0,test
44940,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
44941,1,1) $0 - $100,92.05,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,train
44942,3,3) $200 - $350,294.03,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0,1,train
44943,2,2) $100 - $200,114.22,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
44944,1,4) $350 - $500,474.94,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,train
44945,10,2) $100 - $200,171.06,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,train
44946,6,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,train
44948,4,2) $100 - $200,153.94,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
44950,7,2) $100 - $200,133.31,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,test
44951,2,5) $500 - $750,501.04,1,1,Urban,1,Web,No E-Mail,0,0,0.0,0,train
44954,9,4) $350 - $500,483.77,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
44955,11,3) $200 - $350,215.84,0,1,Urban,0,Web,No E-Mail,1,0,0.0,0,train
44956,9,1) $0 - $100,55.68,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,test
44962,6,1) $0 - $100,29.99,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,test
44965,2,3) $200 - $350,270.12,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,0,train
44966,11,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,train
44967,10,2) $100 - $200,111.27,0,1,Urban,1,Web,No E-Mail,1,0,0.0,0,train
44968,4,2) $100 - $200,130.5,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,train
44970,7,2) $100 - $200,141.51,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
44971,1,2) $100 - $200,137.11,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,train
44973,3,5) $500 - $750,628.95,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,1,train
44974,5,3) $200 - $350,284.13,1,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,train
44975,2,5) $500 - $750,531.74,1,1,Urban,1,Multichannel,No E-Mail,0,0,0.0,0,train
44976,11,2) $100 - $200,186.16,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,test
44977,4,4) $350 - $500,476.03,1,1,Urban,1,Multichannel,No E-Mail,0,0,0.0,0,train
44978,3,3) $200 - $350,272.02,0,1,Rural,1,Phone,No E-Mail,0,0,0.0,0,train
44979,5,3) $200 - $350,248.23,1,1,Rural,1,Phone,Mens E-Mail,0,0,0.0,1,test
44980,4,1) $0 - $100,46.65,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,1,test
44986,9,1) $0 - $100,68.92,0,1,Urban,1,Web,No E-Mail,0,0,0.0,0,train
44987,1,2) $100 - $200,131.49,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,1,train
44988,5,2) $100 - $200,179.11,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,0,train
44989,3,2) $100 - $200,142.47,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
44992,9,1) $0 - $100,62.55,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,0,train
44995,10,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,train
44999,10,3) $200 - $350,313.76,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,test
45000,4,1) $0 - $100,70.8,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,1,train
45001,11,1) $0 - $100,51.78,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,train
